date,光,前日价格,太阳辐射预测,新能源,新能源差分,时间,次日东送,正备用,温度预测10,火电竞价空间,火电竞价空间差分,系统负荷,降水预测,非市场,风,风速预测50,实时价格
2022/7/1 3:00,77.2975,380,,2131.6525,-369.1775,4,989.925,4208.99,,24608.2325,203.7475,31063.25,,5313.29,2054.355,,391.726
2022/7/1 4:00,78.075,385,,1731.97,-399.6825,5,953.6475,4102.295,,24909.205,300.9725,31016.6,,5329.0725,1653.895,,788.203
2022/7/1 5:00,178.2725,357.5,,1676.9075,-55.0625,6,970.6675,3996.1575,,25306.79,397.585,31372.975,,5359.945,1498.635,,812.5
2022/7/1 6:00,738.2525,350,,1947.7775,270.87,7,1057.9325,4097.385,,25432.4,125.61,32069.425,,5747.18,1209.525,,705
2022/7/1 7:00,2100.285,330,,2861.4125,913.635,8,1277.5775,4468.7225,,24849.6375,-582.7625,32331.9,,5898.4275,761.1275,,710.471
2022/7/1 8:00,3703.73,310,,4177.5,1316.0875,9,1767.9025,4920.885,,24207.0275,-642.61,32752.475,,6135.85,473.77,,357.5
2022/7/1 9:00,5163.195,310,,5500.6125,1323.1125,10,1967.0725,5383.715,,23380.6475,-826.38,33152.225,,6238.0375,337.4175,,335
2022/7/1 10:00,6101.5725,299.997,,6438.39,937.7775,11,2129.635,4154.2125,,22730.4625,-650.185,33335.475,,6296.2575,336.8175,,335
2022/7/1 11:00,6277.58,287.5,,6761.005,322.615,12,1853.31,6245.915,,22122,-608.4625,33219.9,,6190.205,483.425,,324.993
2022/7/1 12:00,6036.885,242.137,,6642.5175,-118.4875,13,1783.5,7110.06,,21517.7075,-604.2925,32620.8,,6244.075,605.6325,,304.976
2022/7/1 13:00,5719.325,222.381,,6572.17,-70.3475,14,1771.3325,7058.5,,21508.3475,-9.36,32532.45,,6223.265,852.845,,314.988
2022/7/1 14:00,5417.9725,260,,6591.4925,19.3225,15,1708.8275,6452.5775,,21677.705,169.3575,32765.8,,6205.43,1173.52,,335
2022/7/1 15:00,4848.0275,267.5,,5833.26,-758.2325,16,1532.045,5582.74,,22650.915,973.21,32934.8,,5982.67,985.2325,,681.237
2022/7/1 16:00,3840.17,318.603,,4886.1575,-947.1025,17,1428.9525,4150.3775,,23799.775,1148.86,33166.9,,5909.92,1045.9875,,1067.62
2022/7/1 17:00,2396.535,359.275,,3368.6225,-1517.535,18,1873.0025,2960.1225,,25157.9425,1358.1675,32522.975,,5869.4125,972.0875,,1389.93
2022/7/1 18:00,851.25,959.329,,2088.27,-1280.3525,19,2072.4975,2600,,26318.68,1160.7375,32469.1,,6134.6475,1237.02,,1514.67
2022/7/1 19:00,236.2475,1515.07,,1526.985,-561.285,20,2023.3975,2600,,26630.1825,311.5025,32469.05,,6335.28,1290.7375,,1514.75
2022/7/1 20:00,42.0225,1514.97,,1888.2775,361.2925,21,2055.2275,2600,,26527.1025,-103.08,32710.475,,6350.3225,1846.255,,1139.6
2022/7/1 21:00,40.2175,1410.89,,2612.0125,723.735,22,1711.3025,2600,,25580.4475,-946.655,32773.325,,6292.1675,2571.795,,542.175
2022/7/1 22:00,38.9025,1285.32,,3713.62,1101.6075,23,1219.9675,3265.1525,,23425.6225,-2154.825,32324.25,,6404.975,3674.7175,,327.5
2022/7/1 23:00,38.95,550,,3865.2175,151.5975,24,1017.075,4469.6475,,22452.855,-972.7675,31634.5,,6333.5025,3826.2675,,310
2022/7/2 0:00,38.835,1009.92,0,4001.7575,136.54,1,1004.86,4833.1025,21.43952556,22147.94,-304.915,31318.925,0.030616858,6174.0875,3962.9225,4.449515421,310
2022/7/2 1:00,39.23,1499.98,0,4124.14,122.3825,2,1028.715,5216.15,20.74287257,22389.4825,241.5425,31147,0.030616858,5662.0925,4084.91,4.477410367,317.5
2022/7/2 2:00,37.285,1500.04,0,3797.915,-326.225,3,997.375,5455.1375,20.05434647,22620.46,230.9775,31052.95,0.030616858,5631.95,3760.63,4.485385769,320
2022/7/2 3:00,37.2575,1500,0,3986.8925,188.9775,4,991.2875,5699.32,19.50871079,22237.4425,-383.0175,30870.375,0.072941641,5637.3275,3949.635,4.318259129,320
2022/7/2 4:00,35.9975,1502.38,0,4132.6475,145.755,5,961.2475,5799.385,18.98270443,21953.6075,-283.835,30759.4,0.072941641,5634.3925,4096.65,4.155753915,310
2022/7/2 5:00,113.4025,1500,7.607412815,3779.99,-352.6575,6,976.89,5999.6,18.48754815,22498.1175,544.51,30919.2,0.072941641,5617.9825,3666.5875,3.989586674,320
2022/7/2 6:00,638.035,1519.22,64.6125946,3767.41,-12.58,7,953.77,5524.7425,19.414002,23174.9875,676.87,31645.725,0.046383882,5657.0975,3129.375,3.781239834,336.988
2022/7/2 7:00,1590.7925,1247.49,184.6465759,5419.3125,1651.9025,8,1302.8025,5508.49,20.61232671,22029.075,-1145.9125,31920.725,0.046383882,5775.14,3828.52,3.577319568,314.923
2022/7/2 8:00,2552.35,342.5,321.7296448,8007.9775,2588.665,9,1843.685,5435.775,21.84569953,20258.9375,-1770.1375,32308.55,0.046383882,5885.32,5455.6275,3.401139655,282.246
2022/7/2 9:00,3430.5025,317.5,470.0587158,9713.5625,1705.585,10,2069.015,5762.055,23.49977549,19072.5325,-1186.405,32713.025,0.038414043,5995.945,6283.06,3.445322178,230.942
2022/7/2 10:00,3989.9925,326.921,597.9630127,10725.305,1011.7425,11,2007.65,5721.7375,25.07881741,18301.9725,-770.56,33077.9,0.038414043,6058.2725,6735.3125,3.446035224,209.042
2022/7/2 11:00,4084.05,325.481,684.8529053,10784.1825,58.8775,12,1681.08,6404.32,26.58983804,18098.62,-203.3525,33267.975,0.038414043,6066.2525,6700.1325,3.457223381,208.923
2022/7/2 12:00,3798.59,304.976,741.0682373,10085.315,-698.8675,13,1554.05,7223.6725,27.41827809,17964.9925,-133.6275,32540.95,0.068931917,6044.6925,6286.725,3.527424961,229.78
2022/7/2 13:00,3811.095,312.864,743.6456299,10873.98,788.665,14,1593.165,7129.825,28.22069854,16704.5325,-1260.46,32113.925,0.068931917,6128.5775,7062.885,3.602816411,144.854
2022/7/2 14:00,3702.81,343.822,692.1305542,11880.25,1006.27,15,1437.5375,6493.5925,28.98159403,15724.0925,-980.44,32360.7,0.068931917,6193.895,8177.44,3.685445603,139.854
2022/7/2 15:00,3523.2925,355.468,610.3812866,11936.76,56.51,16,1391.475,5678.875,28.99509158,15793.1275,69.035,32533.675,0.127981811,6195.2625,8413.4675,3.768758215,178.953
2022/7/2 16:00,2894.9625,340,492.4609985,9828.8625,-2107.8975,17,1499.2475,4720.1175,28.97816923,18331.9475,2538.82,32750.275,0.127981811,6088.7125,6933.9,3.858059093,282.803
2022/7/2 17:00,1679.2675,1506.89,355.3067322,7889.9775,-1938.885,18,1702.4325,3756.475,28.93108676,20404.2225,2072.275,32517.875,0.127981811,5926.1075,6210.71,3.959296451,299.642
2022/7/2 18:00,683.8825,1513.8,226.2276611,7182.2375,-707.74,19,2016.63,2914.7325,28.11341958,21326.09,921.8675,32460.65,0.116665336,5968.9525,6498.355,4.069264233,307.198
2022/7/2 19:00,128.8,1513.89,109.2642441,6673.02,-509.2175,20,1994.73,3872.0575,27.2074108,21694.8975,368.8075,32313.625,0.116665336,5940.4375,6544.22,4.19997923,309.898
2022/7/2 20:00,13.7725,1513.96,27.80107307,7153.4875,480.4675,21,1996.92,4752.7825,26.15612652,21584.1675,-110.73,32397.325,0.116665336,5656.59,7139.715,4.368103983,308.715
2022/7/2 21:00,11.6175,1513.35,0.562237859,8009.455,855.9675,22,1675.4225,5148.8275,25.01053186,20436.6275,-1147.54,32355.3,0.071582374,5584.64,7997.8375,4.743523135,294.635
2022/7/2 22:00,10.73,382.5,0,8989.635,980.18,23,1169.985,6427.4975,23.9538856,18364.615,-2072.0125,31765.55,0.071582374,5581.285,8978.905,5.054163793,204.461
2022/7/2 23:00,10.8525,362.5,0,9488.3225,498.6875,24,1011.945,7503.405,22.93367997,16907.1875,-1457.4275,30923.275,0.071582374,5539.71,9477.47,5.284743947,157.831
2022/7/3 0:00,10.79,377.5,0,8722.4925,-765.83,1,1059.39,8842.87,21.79116445,17362.3775,455.19,30549.6,0.163460185,5524.12,8711.7025,5.17693945,200.94
2022/7/3 1:00,10.8375,376.982,0,7797.9475,-924.545,2,953.225,8804.7325,21.16644077,18161.04,798.6625,30535.075,0.163460185,5529.3125,7787.11,4.924702903,227.522
2022/7/3 2:00,10.97,372.5,0,7751.1625,-46.785,3,1022.025,8675.31,20.54172709,18223.045,62.005,30498.325,0.163460185,5546.1425,7740.1925,4.895974779,215.605
2022/7/3 3:00,11.02,391.726,0,8189.185,438.0225,4,1045.0775,8500.5925,20.01229513,17558.8675,-664.1775,30226.025,0.155663845,5523.05,8178.165,4.69626573,192.783
2022/7/3 4:00,11.4175,788.203,0,7716.825,-472.36,5,917.92,8148.935,19.52115842,18021.9325,463.065,30298.625,0.155663845,5477.7875,7705.4075,4.510261675,205.617
2022/7/3 5:00,66.8675,812.5,6.954493523,7236.065,-480.76,6,1079.5125,7692.4,19.05975472,18807.675,785.7425,30406.7,0.155663845,5442.4725,7169.1975,4.32417661,257.241
2022/7/3 6:00,435.32,705,53.37591171,7027.5325,-208.5325,7,954.6375,7172.4625,19.77928695,19560.405,752.73,31070.4,0.119234812,5437.1,6592.2125,4.072936776,288.451
2022/7/3 7:00,1127.42,710.471,157.8339081,7514.9325,487.4,8,1252.5875,6709.125,20.73861149,19837.8575,277.4525,31667.95,0.119234812,5567.7475,6387.5125,3.991957278,293.784
2022/7/3 8:00,2159.5025,357.5,279.6381531,8422.3925,907.46,9,1761.1325,6254.865,21.72856514,19786.0325,-51.825,32076.85,0.119234812,5629.5575,6262.89,3.794743044,292.155
2022/7/3 9:00,3283.0025,335,412.5889893,9394.45,972.0575,10,1939.4,6309.9825,23.19106517,19351.665,-434.3675,32553.55,0.139151587,5746.835,6111.4475,3.798478071,280.694
2022/7/3 10:00,4242.86,335,529.7617188,9789.7725,395.3225,11,1984.8075,6873.285,24.588513,19317.8,-33.865,32861.45,0.139151587,5738.685,5546.9125,3.745139883,287.198
2022/7/3 11:00,5022.055,324.993,612.9038086,10688.4525,898.68,12,1642.5025,7022.1,25.92437318,18134.8375,-1182.9625,32991.95,0.139151587,5811.1625,5666.3975,3.718979778,259.731
2022/7/3 12:00,5249.615,304.976,669.4477539,11195,506.5475,13,1494.565,7609.0225,26.64585214,16765.9375,-1368.9,32348.475,0.226554875,5882.1025,5945.385,3.803056821,130.067
2022/7/3 13:00,5625.935,314.988,674.3850708,11763.0625,568.0625,14,1486.69,7570.4,27.34386189,15842.245,-923.6925,32066.575,0.226554875,5947.9575,6137.1275,3.912382781,132.899
2022/7/3 14:00,5281.28,335,626.7834473,11610.6275,-152.435,15,1558.1375,7035.8925,28.01305164,16027.6,185.355,32063.175,0.226554875,5983.085,6329.3475,4.015532701,175.936
2022/7/3 15:00,4704.385,681.237,551.9888916,10846.025,-764.6025,16,1509.19,6318.7525,27.98614169,17074.8675,1047.2675,32319.125,0.262320792,5907.4225,6141.64,4.126031379,248.801
2022/7/3 16:00,3809.905,1067.62,447.4208069,9236.7425,-1609.2825,17,1505.4575,5465.32,27.93686878,19073.8875,1999.02,32598.925,0.262320792,5793.7525,5426.8375,4.236227104,293.328
2022/7/3 17:00,2385.9175,1389.93,326.8051453,7388.145,-1848.5975,18,1790.92,4707.3925,27.86060392,21404.98,2331.0925,32638.975,0.262320792,5636.77,5002.2275,4.349013947,321.609
2022/7/3 18:00,950.5475,1514.67,211.5195923,6105.4425,-1282.7025,19,2023.575,4158.205,27.17377747,22922.1725,1517.1925,32636.025,0.155539955,5631.985,5154.895,4.372252919,346.428
2022/7/3 19:00,246.2075,1514.75,104.8211288,6542.9225,437.48,20,2038.0225,4749.235,26.41620371,22253.4525,-668.72,32461.25,0.155539955,5702.8975,6296.715,4.399027726,331.573
2022/7/3 20:00,32.99,1139.6,27.66711044,7269.13,726.2075,21,1948.2125,4671.695,25.55776628,21955.2425,-298.21,32986.025,0.155539955,5709.865,7236.14,4.447114347,324.431
2022/7/3 21:00,24.3225,542.175,0.602246761,7541.3425,272.2125,22,1679.2625,5367.7675,24.48378271,21679.7975,-275.445,33128.925,0.129835706,5587.0475,7517.02,4.691624816,319.836
2022/7/3 22:00,23.0075,327.5,0,7485.525,-55.8175,23,1224.97,6640.125,23.49555484,20463.98,-1215.8175,32301.775,0.129835706,5577.24,7462.5175,4.908566743,310.028
2022/7/3 23:00,25.035,310,0,8456.9625,971.4375,24,1056.9575,8030.3925,22.45710476,18269.8475,-2194.1325,31296.725,0.129835706,5626.8725,8431.9275,5.054947624,231.983
2022/7/4 0:00,24.765,310,0,7077.8575,-1379.105,1,1036.265,8457.355,21.11533284,19115.0875,845.24,30777.75,0.18178911,5621.07,7053.0925,4.789898657,272.588
2022/7/4 1:00,24.6925,317.5,0,6698.8575,-379,2,957.9475,8536.74,20.49167003,19359.55,244.4625,30621.2,0.18178911,5520.74,6674.165,4.6787895,286.115
2022/7/4 2:00,24.8275,320,0,6876.3575,177.5,3,1007.22,8654.9825,19.87596252,19153.33,-206.22,30497.725,0.18178911,5475.2575,6851.53,4.553524126,276.315
2022/7/4 3:00,24.83,320,0,6057.2275,-819.13,4,941.965,8738.2275,19.3790196,20024.55,871.22,30492.975,0.136476923,5353.1625,6032.3975,4.44638394,299.369
2022/7/4 4:00,25.545,310,0,6952.3025,895.075,5,1012.83,8525.8225,18.90191792,19006.3575,-1018.1925,30344.475,0.136476923,5398.645,6926.7575,4.344290537,278.288
2022/7/4 5:00,98.36,320,4.673858166,7488.98,536.6775,6,1030.7625,8145.665,18.44626398,18649.2775,-357.08,30573.35,0.136476923,5465.855,7390.62,4.238861481,251.197
2022/7/4 6:00,667.3075,336.988,54.54763412,8308.4375,819.4575,7,948.3875,7845.5875,19.15181742,18240.9575,-408.32,31143.55,0.121006473,5542.5425,7641.13,4.172850872,215.706
2022/7/4 7:00,1784.7875,314.923,167.5513153,9443.1725,1134.735,8,1289.08,7627.1125,20.1377837,17877.1425,-363.815,31651.625,0.121006473,5620.39,7658.385,4.085896798,222.943
2022/7/4 8:00,3117.4,282.246,296.1092224,11150.3375,1707.165,9,1757.77,7669.365,21.16848946,16865.7175,-1011.425,32068.625,0.121006473,5810.34,8032.9375,4.018363298,173.32
2022/7/4 9:00,4410.71,230.942,435.2047729,12860.8825,1710.545,10,2007.2625,8101.5375,22.66369305,15717.9525,-1147.765,32550.275,0.078221697,5978.7025,8450.1725,4.139946779,116.658
2022/7/4 10:00,4955.4125,209.042,558.8815308,13253.0175,392.135,11,1948.54,8243.1675,24.10987308,15458.7125,-259.24,32868.675,0.078221697,6105.485,8297.605,4.19738817,114.301
2022/7/4 11:00,5216.975,208.923,649.0411377,13159.2325,-93.785,12,1691.3575,8319.755,25.49879061,15284.1925,-174.52,32964.55,0.078221697,6212.4825,7942.2575,4.211205256,115.557
2022/7/4 12:00,4977.8975,229.78,711.1794434,12688.135,-471.0975,13,1488.39,9165.675,26.27926584,14916.8425,-367.35,32345.3,0.140066096,6228.7125,7710.2375,4.252420854,82.911
2022/7/4 13:00,4716.88,144.854,718.6253052,12205.2175,-482.9175,14,1508.0025,9239.8075,27.02076408,15510.0375,593.195,32307.625,0.140066096,6100.3725,7488.3375,4.33604006,112.869
2022/7/4 14:00,4414.025,139.854,670.3120117,12041.54,-163.6775,15,1391.85,8241.81,27.72857985,16118.8675,608.83,32666.775,0.140066096,5898.2175,7627.515,4.429212702,138.663
2022/7/4 15:00,3594.39,178.953,592.6069946,11784.21,-257.33,16,1483.2325,7113.4575,27.69731331,17007.2575,888.39,32887.3,0.20908584,5579.065,8189.82,4.539100872,193.9
2022/7/4 16:00,2859.035,282.803,481.1421204,10281.3125,-1502.8975,17,1465.5275,6421.1875,27.64235324,18755.125,1747.8675,32944.45,0.20908584,5373.54,7422.2775,4.646539349,273.518
2022/7/4 17:00,1757.735,299.642,351.0763245,8014.89,-2266.4225,18,1777.8925,6038.7575,27.56062356,21430.9275,2675.8025,32952.7,0.20908584,5284.775,6257.155,4.759813801,329.955
2022/7/4 18:00,712.3425,307.198,226.7214661,5922.115,-2092.775,19,1974.0225,5423.47,26.75955006,23465.1775,2034.25,33124.65,0.060557345,5711.38,5209.7725,4.725142213,1223.49
2022/7/4 19:00,166.69,309.898,111.0536118,4976.53,-945.585,20,2011.915,4875.115,25.8929214,24523.7275,1058.55,33156.025,0.060557345,5667.6825,4809.84,4.703837711,1377.62
2022/7/4 20:00,14.3375,308.715,28.68330002,5118.335,141.805,21,2061.9175,4162.3125,24.8700695,24505.735,-17.9925,33200.2,0.060557345,5638.0475,5103.9975,4.755905654,435
2022/7/4 21:00,10.5125,294.635,0.641741574,4306.96,-811.375,22,1682.8025,4328.745,23.77137028,24949.3325,443.5975,33377.025,0.041187866,5803.535,4296.4475,4.798374543,448.324
2022/7/4 22:00,10.23,204.461,0,4381.0125,74.0525,23,1177.3325,5787.2325,22.75214086,23872.5,-1076.8325,32768.275,0.041187866,5692.095,4370.7825,4.808592523,331.66
2022/7/4 23:00,10.2275,157.831,0,4558.1525,177.14,24,965.8625,7262.01,21.76177175,22820.3975,-1052.1025,31942.725,0.041187866,5530.0375,4547.925,4.743679942,318.158
2022/7/5 0:00,10.5325,200.94,0,5384.3725,826.22,1,1001.1575,8705.7025,20.29853732,21774.125,-1046.2725,31552.1,0.100592826,5394.76,5373.84,4.725475111,309.255
2022/7/5 1:00,10.14,227.522,0,6396.115,1011.7425,2,1033.1425,8565.865,19.6149933,20466.2025,-1307.9225,31259.875,0.100592826,5430.7,6385.975,4.59662738,290.214
2022/7/5 2:00,10.0475,215.605,0,6244.8,-151.315,3,1066.27,8373.4825,18.94075275,20444.075,-22.1275,31049.75,0.100592826,5427.145,6234.7525,4.443485353,287.944
2022/7/5 3:00,10.035,192.783,0,6912.4975,667.6975,4,955.9125,8007.94,18.39779113,19553.9375,-890.1375,30944.25,0.119686124,5433.7275,6902.4625,4.34217485,280.879
2022/7/5 4:00,10.325,205.617,0,6864.8675,-47.63,5,974.15,7524.405,17.87131409,19411.5325,-142.405,30780.525,0.119686124,5478.275,6854.5425,4.237207534,288.745
2022/7/5 5:00,32.435,257.241,6.228545666,6787.78,-77.0875,6,1007.96,7028.52,17.36576967,19601.93,190.3975,30906.975,0.119686124,5525.225,6755.345,4.142676761,291.314
2022/7/5 6:00,242.57,288.451,54.01159286,7136.17,348.39,7,994.4775,6452.2525,18.1002137,19890.195,288.265,31506.2,0.118382786,5474.3125,6893.6,4.000475432,300.536
2022/7/5 7:00,736.7775,293.784,165.1151276,7309.605,173.435,8,1332.4425,6604.46,19.09168887,20697.29,807.095,31964.5,0.118382786,5290.0475,6572.8275,3.852329531,310.347
2022/7/5 8:00,1721.62,292.155,295.3686829,8338.545,1028.94,9,1841.6525,7118.625,20.13094335,20402.26,-295.03,32233.325,0.118382786,5334.1725,6616.925,3.703912458,305
2022/7/5 9:00,2697.5575,280.694,438.1721191,9995.785,1657.24,10,1937.8725,7815.0275,21.65201172,19140.8275,-1261.4325,32625.175,0.092180968,5426.435,7298.2275,3.711175951,282.207
2022/7/5 10:00,3512.89,287.198,563.3029175,11347.545,1351.76,11,2181.3875,8281.52,23.09998255,18340.63,-800.1975,32995.55,0.092180968,5488.7625,7834.655,3.693544342,282.69
2022/7/5 11:00,4093.9825,259.731,650.7157593,11984.98,637.435,12,1851.795,9311.255,24.48889204,17347.5975,-993.0325,33101.825,0.092180968,5621.0425,7890.9975,3.667490329,249.004
2022/7/5 12:00,4428.835,130.067,709.6641235,11788.9425,-196.0375,13,1940.0475,10366.7175,25.09067923,17019.63,-327.9675,32571.325,0.250844014,5702.8,7360.1075,3.85767915,236.746
2022/7/5 13:00,4624.5225,132.899,716.9868774,11128.1475,-660.795,14,2007.015,10696.56,25.66823055,17319.3,299.67,32208.4,0.250844014,5767.9675,6503.625,4.062348873,261.194
2022/7/5 14:00,4185.08,175.936,671.8383179,10366.305,-761.8425,15,1859.0875,10469.8475,26.22731499,17791.1375,471.8375,32064.525,0.250844014,5766.17,6181.225,4.277785999,252.87
2022/7/5 15:00,3642.0275,248.801,597.2719116,10024.94,-341.365,16,1800.255,9921.995,26.24718528,18276.8475,485.71,32342.675,0.327060806,5841.1425,6382.9125,4.320049725,254.173
2022/7/5 16:00,2560.5175,293.328,488.2349548,8658.05,-1366.89,17,1532.4575,9020.2025,26.24043357,19896.5075,1619.66,32701.325,0.327060806,5679.225,6097.5325,4.352036133,306.81
2022/7/5 17:00,1646.185,321.609,359.3260193,8196.49,-461.56,18,1782.9325,7660.7575,26.21227861,20434.4475,537.94,32427.2,0.327060806,5579.195,6550.305,4.38355343,313.276
2022/7/5 18:00,854.3375,346.428,234.9674835,7671.385,-525.105,19,1934.6925,5955.3375,25.49029188,20673.68,239.2325,31891.65,0.194297762,5481.2775,6817.0475,4.160174897,300.722
2022/7/5 19:00,277.9275,331.573,117.2964859,7134.8,-536.585,20,1472.45,4687.175,24.70886722,20235.86,-437.82,31342.575,0.194297762,5444.365,6856.8725,3.951436928,299.393
2022/7/5 20:00,41.715,324.431,30.94713783,6969.69,-165.11,21,1504.2,3255.5375,23.81820821,20608.715,372.855,31620.25,0.194297762,5546.045,6927.975,3.77857621,309.989
2022/7/5 21:00,37.985,319.836,0.606593013,6075.23,-894.46,22,1292.7875,2981.925,22.65618743,21895.8325,1287.1175,32306.275,0.143576064,5628,6037.245,3.791895435,329.84
2022/7/5 22:00,37.7375,310.028,0,4870.8525,-1204.3775,23,1229.16,3675.2575,21.58530455,22625.09,729.2575,32012.225,0.143576064,5745.4425,4833.115,3.783465661,344.998
2022/7/5 23:00,37.75,231.983,0,4271.535,-599.3175,24,984.7675,4370.7825,20.54868688,22669.3075,44.2175,31288.575,0.143576064,5332.5,4233.785,3.732823926,344.984
2022/7/6 0:00,37.6025,272.588,0,3705.795,-565.74,1,962.6725,4175.9225,19.76726405,22745.3975,76.09,30789.925,0.15107857,5301.405,3668.1925,3.937888595,352.353
2022/7/6 1:00,37.7875,286.115,0,3330.9775,-374.8175,2,947.54,4230.5175,19.12961341,23053.5675,308.17,30712.55,0.15107857,5275.545,3293.19,3.899769523,355
2022/7/6 2:00,39.06,276.315,0,3392.62,61.6425,3,936.7875,4226.0075,18.49561555,23061.915,8.3475,30747.275,0.15107857,5229.5275,3353.56,3.858086097,355
2022/7/6 3:00,38.8375,299.369,0,3562.0325,169.4125,4,979.09,4028.8,18.00957202,22718.2,-343.715,30532.625,0.217686083,5231.4825,3523.195,3.828374921,345.392
2022/7/6 4:00,38.0825,278.288,0,3092.2675,-469.765,5,999.14,3794.5,17.53864,23214.1525,495.9525,30500.575,0.217686083,5193.295,3054.185,3.801943907,346.18
2022/7/6 5:00,121.765,251.197,2.884851694,2513.78,-578.4875,6,1036.43,3351.99,17.07950584,24118.1325,903.98,30859.75,0.217686083,5264.2675,2392.015,3.774223655,375
2022/7/6 6:00,624.6575,215.706,47.55638123,2450.6975,-63.0825,7,1006.3325,3238.9375,17.82589785,24512.7325,394.6,31560.05,0.271876413,5602.9525,1826.04,3.653982604,450
2022/7/6 7:00,2054.9825,222.943,159.6331635,3342.5775,891.88,8,1295.4875,3736.86,18.95102351,23974.05,-538.6825,31833.9,0.271876413,5812.76,1287.595,3.489153947,425.385
2022/7/6 8:00,4026.1825,173.32,292.0009766,4956.0825,1613.505,9,1794.115,4533.7275,20.11230384,23113.1975,-860.8525,32136.95,0.271876413,5861.785,929.9,3.354532929,349.999
2022/7/6 9:00,5617.24,116.658,438.6224365,6781.015,1824.9325,10,1975.06,5662.2975,21.79284615,22103.07,-1010.1275,32544.6,0.264562263,5635.575,1163.775,3.495348599,332.5
2022/7/6 10:00,6620.9375,114.301,573.3844604,7738.7025,957.6875,11,1970.075,6434.965,23.40419045,21386.085,-716.985,32871.775,0.264562263,5717.0625,1117.765,3.607069836,317.5
2022/7/6 11:00,7236.015,115.557,677.0441284,8390.78,652.0775,12,1656.4675,7436.73,24.96296608,20518.1525,-867.9325,33032.775,0.264562263,5780.31,1154.765,3.681793392,304.686
2022/7/6 12:00,7475.905,82.911,753.0273438,8718.6825,327.9025,13,1488.805,8859.995,25.98307983,19333.7775,-1184.375,32330.1,0.240144427,5766.445,1242.7775,3.834119253,287.09
2022/7/6 13:00,7313.97,112.869,774.4595337,8615.485,-103.1975,14,1497.9975,9118.0025,26.98127185,19267.0825,-66.695,32082.05,0.240144427,5697.48,1301.515,4.009657314,289.51
2022/7/6 14:00,6828.405,138.663,737.9559937,8259.6,-355.885,15,1448.8075,8610.27,27.95357901,20148.2325,881.15,32570.775,0.240144427,5611.75,1431.195,4.194571555,297.271
2022/7/6 15:00,5885.1725,193.9,666.4476929,7274.945,-984.655,16,1477.795,7764.715,28.26439366,21462.4225,1314.19,32862.1,0.197361312,5602.5275,1389.7725,4.288328197,332.5
2022/7/6 16:00,4505.9075,273.518,547.2634277,5973.46,-1301.485,17,1426.3325,6314.47,28.55567494,22853.7675,1391.345,32894.975,0.197361312,5494.08,1467.5525,4.380163099,706.181
2022/7/6 17:00,2723.88,329.955,399.4275513,4032.3425,-1941.1175,18,772.055,4566.8825,28.81891552,23928.16,1074.3925,32640.2,0.197361312,5451.7525,1308.4625,4.47660125,1383.95
2022/7/6 18:00,1042.065,1223.49,257.0066528,2177.1675,-1855.175,19,927.745,2878.735,27.96046381,25365.285,1437.125,32382.625,0.084438839,5767.9175,1135.1025,4.453120936,1500.36
2022/7/6 19:00,278.4225,1377.62,122.867485,1518.3,-658.8675,20,547.035,2600,27.02775198,25203.885,-161.4,31690.775,0.084438839,5515.625,1239.8775,4.427634319,1500
2022/7/6 20:00,85.38,435,28.55859566,1863.71,345.41,21,490.5775,2600,25.85671305,25188.985,-14.9,32115.75,0.084438839,5553.6325,1778.33,4.485285562,1500
2022/7/6 21:00,78.9775,448.324,0.397406191,2627.975,764.265,22,535.365,2600,24.4542601,25269.3075,80.3225,32779.275,0.02167058,5417.3575,2548.9975,4.791660093,1375
2022/7/6 22:00,79.2625,331.66,0,2773.9925,146.0175,23,269.8175,2805.7575,23.25049673,24434.695,-834.6125,32447,0.02167058,5508.13,2694.73,5.006642003,385
2022/7/6 23:00,79.135,318.158,0,3039.075,265.0825,24,911.075,3582.51,22.11432273,24107.905,-326.79,31759.4,0.02167058,5523.495,2959.94,5.163028245,375
2022/7/7 0:00,79.24,309.255,0,3709.2025,670.1275,1,972.65,3550.1225,21.51462807,23209.555,-898.35,31386.875,0.029301694,5440.7675,3629.9625,5.402950234,338.037
2022/7/7 1:00,78.845,290.214,0,4546.2925,837.09,2,989.7475,3994.27,20.79198105,22152.7275,-1056.8275,31125.675,0.029301694,5416.4025,4467.4475,5.448601408,317.586
2022/7/7 2:00,78.575,287.944,0,5290.265,743.9725,3,977.0025,4622.055,20.08440243,21139.7725,-1012.955,30788.45,0.029301694,5335.415,5211.69,5.497475123,300.978
2022/7/7 3:00,78.1025,280.879,0,6008.43,718.165,4,970.95,5251.465,19.51405924,20472.5375,-667.235,30376.45,0.011293666,4866.4325,5930.3275,5.408465895,296.266
2022/7/7 4:00,78.105,288.745,0,6565.475,557.045,5,1012.2475,5772.495,18.96302498,20106.055,-366.4825,30556.15,0.011293666,4896.8675,6487.37,5.306473486,286.69
2022/7/7 5:00,160.4425,291.314,6.49338007,7059.725,494.25,6,993.2275,5979.5775,18.42953246,19873.85,-232.205,30865.8,0.011293666,4925.4525,6899.2825,5.195663991,284.933
2022/7/7 6:00,666.5075,300.536,63.65055084,7569.2875,509.5625,7,1000.11,6132.49,19.38803346,19944.795,70.945,31499.275,0.010083603,4985.3025,6902.78,5.029920155,284.222
